Column1,Column2,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
758,43%,93401,35.24175,-120.61711,San Luis Obispo,CA,California,TRUE,,28854,159.4,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
759,43%,93402,35.28956,-120.83723,Los Osos,CA,California,TRUE,,16562,219.8,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
760,43%,93405,35.29784,-120.72718,San Luis Obispo,CA,California,TRUE,,35898,157.9,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
761,43%,93410,35.30126,-120.66088,San Luis Obispo,CA,California,TRUE,,0,0,6079,San Luis Obispo,"{""06079"": ""0""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
762,43%,93420,35.16613,-120.46507,Arroyo Grande,CA,California,TRUE,,30740,63.3,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
763,43%,93422,35.46459,-120.69045,Atascadero,CA,California,TRUE,,33466,213.5,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
764,43%,93424,35.19,-120.73219,Avila Beach,CA,California,TRUE,,795,116.6,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
765,43%,93426,35.84641,-120.94132,Bradley,CA,California,TRUE,,1568,2.9,6053,Monterey,"{""06053"": ""66.6"", ""06079"": ""33.4""}",Monterey|San Luis Obispo,06053|06079,FALSE,FALSE,America/Los_Angeles
766,43%,93427,34.60889,-120.22383,Buellton,CA,California,TRUE,,6200,42.8,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
767,44%,93428,35.59032,-121.02929,Cambria,CA,California,TRUE,,5859,29.4,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
768,44%,93429,34.86537,-120.53652,Casmalia,CA,California,TRUE,,144,7.5,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
769,44%,93430,35.49234,-120.92555,Cayucos,CA,California,TRUE,,2847,15.2,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
770,44%,93432,35.47194,-120.47107,Creston,CA,California,TRUE,,1503,6.4,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
771,44%,93433,35.12059,-120.61911,Grover Beach,CA,California,TRUE,,13535,2415.6,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
772,44%,93434,34.9226,-120.60163,Guadalupe,CA,California,TRUE,,7451,87.1,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
773,44%,93436,34.60558,-120.39708,Lompoc,CA,California,TRUE,,56323,99.3,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
774,44%,93437,34.73737,-120.54348,Lompoc,CA,California,TRUE,,3387,33.7,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
775,44%,93440,34.72943,-120.24455,Los Alamos,CA,California,TRUE,,1659,15.9,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
776,44%,93441,34.74779,-120.03937,Los Olivos,CA,California,TRUE,,922,6.5,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
777,44%,93442,35.40216,-120.80287,Morro Bay,CA,California,TRUE,,10917,93.9,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
778,44%,93444,35.03846,-120.50425,Nipomo,CA,California,TRUE,,21331,119.6,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
779,44%,93445,35.03049,-120.62024,Oceano,CA,California,TRUE,,7106,163.3,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
780,44%,93446,35.66353,-120.73097,Paso Robles,CA,California,TRUE,,44636,41.2,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
781,44%,93449,35.158,-120.65072,Pismo Beach,CA,California,TRUE,,8180,315.9,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
782,44%,93450,36.05641,-120.82381,San Ardo,CA,California,TRUE,,767,1.7,6053,Monterey,"{""06053"": ""100""}",Monterey,6053,FALSE,FALSE,America/Los_Angeles
783,44%,93451,35.90037,-120.59288,San Miguel,CA,California,TRUE,,4477,3.4,6079,San Luis Obispo,"{""06079"": ""86.19"", ""06053"": ""13.81""}",San Luis Obispo|Monterey,06079|06053,FALSE,FALSE,America/Los_Angeles
784,45%,93452,35.71049,-121.20413,San Simeon,CA,California,TRUE,,658,2.2,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
785,45%,93453,35.34703,-120.19726,Santa Margarita,CA,California,TRUE,,2578,1.6,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
786,45%,93454,34.93666,-120.23478,Santa Maria,CA,California,TRUE,,40432,36.6,6083,Santa Barbara,"{""06083"": ""99.22"", ""06079"": ""0.78""}",Santa Barbara|San Luis Obispo,06083|06079,FALSE,FALSE,America/Los_Angeles
787,45%,93455,34.82867,-120.42686,Santa Maria,CA,California,TRUE,,46175,164.9,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
788,45%,93458,34.95709,-120.49063,Santa Maria,CA,California,TRUE,,57256,807.5,6083,Santa Barbara,"{""06083"": ""99.89"", ""06079"": ""0.11""}",Santa Barbara|San Luis Obispo,06083|06079,FALSE,FALSE,America/Los_Angeles
789,45%,93460,34.64866,-120.02449,Santa Ynez,CA,California,TRUE,,5284,16.5,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
790,45%,93461,35.64703,-120.27328,Shandon,CA,California,TRUE,,1349,1.5,6079,San Luis Obispo,"{""06079"": ""98.46"", ""06053"": ""0.86"", ""06029"": ""0.68""}",San Luis Obispo|Monterey|Kern,06079|06053|06029,FALSE,FALSE,America/Los_Angeles
791,45%,93463,34.62188,-120.14167,Solvang,CA,California,TRUE,,7911,101.1,6083,Santa Barbara,"{""06083"": ""100""}",Santa Barbara,6083,FALSE,FALSE,America/Los_Angeles
792,45%,93465,35.54014,-120.73303,Templeton,CA,California,TRUE,,9202,40.4,6079,San Luis Obispo,"{""06079"": ""100""}",San Luis Obispo,6079,FALSE,FALSE,America/Los_Angeles
793,45%,93501,35.06841,-118.1845,Mojave,CA,California,TRUE,,4802,11.3,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
794,45%,93505,35.16646,-117.88815,California City,CA,California,TRUE,,13774,68,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
795,45%,93510,34.46514,-118.21418,Acton,CA,California,TRUE,,7644,41,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
796,45%,93512,37.89263,-118.56464,Benton,CA,California,TRUE,,328,1,6051,Mono,"{""06051"": ""100""}",Mono,6051,FALSE,FALSE,America/Los_Angeles
797,45%,93513,37.11836,-118.13134,Big Pine,CA,California,TRUE,,1621,1,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
798,45%,93514,37.50147,-118.40493,Bishop,CA,California,TRUE,,14175,4.9,6027,Inyo,"{""06027"": ""91.44"", ""06051"": ""8.56""}",Inyo|Mono,06027|06051,FALSE,FALSE,America/Los_Angeles
799,45%,93516,35.00468,-117.63212,Boron,CA,California,TRUE,,2244,44.9,6029,Kern,"{""06029"": ""98"", ""06071"": ""2""}",Kern|San Bernardino,06029|06071,FALSE,FALSE,America/Los_Angeles
800,45%,93517,38.27358,-119.30296,Bridgeport,CA,California,TRUE,,641,0.4,6051,Mono,"{""06051"": ""100""}",Mono,6051,FALSE,FALSE,America/Los_Angeles
801,45%,93518,35.37002,-118.46128,Caliente,CA,California,TRUE,,814,1.1,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
802,46%,93519,35.29748,-117.92937,Cantil,CA,California,TRUE,,0,0,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
803,46%,93522,36.29483,-117.59573,Darwin,CA,California,TRUE,,100,0.8,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
804,46%,93523,34.93098,-117.85026,Edwards,CA,California,TRUE,,3556,14.1,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
805,46%,93524,34.93199,-117.90714,Edwards,CA,California,TRUE,,165,31.1,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
806,46%,93526,36.81063,-118.28513,Independence,CA,California,TRUE,,629,1.8,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
807,46%,93527,36.04632,-118.17718,Inyokern,CA,California,TRUE,,1559,1.1,6029,Kern,"{""06029"": ""97.07"", ""06107"": ""2.22"", ""06027"": ""0.71""}",Kern|Tulare|Inyo,06029|06107|06027,FALSE,FALSE,America/Los_Angeles
808,46%,93528,35.37158,-117.64335,Johannesburg,CA,California,TRUE,,119,12.1,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
809,46%,93529,37.80506,-119.09807,June Lake,CA,California,TRUE,,390,4.9,6051,Mono,"{""06051"": ""100""}",Mono,6051,FALSE,FALSE,America/Los_Angeles
810,46%,93530,36.48085,-117.86892,Keeler,CA,California,TRUE,,10,4.2,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
811,46%,93531,35.21601,-118.58996,Keene,CA,California,TRUE,,338,3.8,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
812,46%,93532,34.68472,-118.54415,Lake Hughes,CA,California,TRUE,,2683,9.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
813,46%,93534,34.71564,-118.1512,Lancaster,CA,California,TRUE,,39367,855.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
814,46%,93535,34.71307,-117.87823,Lancaster,CA,California,TRUE,,74264,111.2,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
815,46%,93536,34.74709,-118.36875,Lancaster,CA,California,TRUE,,70237,111.7,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
816,46%,93541,37.98192,-119.11567,Lee Vining,CA,California,TRUE,,244,0.4,6051,Mono,"{""06051"": ""100""}",Mono,6051,FALSE,FALSE,America/Los_Angeles
817,46%,93543,34.48918,-117.97085,Littlerock,CA,California,TRUE,,14392,93.5,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
818,46%,93544,34.49303,-117.75432,Llano,CA,California,TRUE,,1164,4.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
819,47%,93545,36.55786,-118.05704,Lone Pine,CA,California,TRUE,,1821,6.6,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
820,47%,93546,37.58419,-118.8523,Mammoth Lakes,CA,California,TRUE,,9591,21.5,6051,Mono,"{""06051"": ""100""}",Mono,6051,FALSE,FALSE,America/Los_Angeles
821,47%,93549,36.19817,-117.94901,Olancha,CA,California,TRUE,,293,0.3,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
822,47%,93550,34.41326,-118.09162,Palmdale,CA,California,TRUE,,77506,152.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
823,47%,93551,34.60169,-118.23102,Palmdale,CA,California,TRUE,,50601,267.1,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
824,47%,93552,34.57149,-118.02316,Palmdale,CA,California,TRUE,,39905,317.9,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
825,47%,93553,34.42244,-117.90553,Pearblossom,CA,California,TRUE,,1709,7.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
826,47%,93554,35.41481,-117.76603,Randsburg,CA,California,TRUE,,125,0.7,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
827,47%,93555,35.6075,-117.68503,Ridgecrest,CA,California,TRUE,,33833,160.2,6029,Kern,"{""06029"": ""99.31"", ""06071"": ""0.69""}",Kern|San Bernardino,06029|06071,FALSE,FALSE,America/Los_Angeles
828,47%,93558,35.34799,-117.62145,Red Mountain,CA,California,TRUE,,26,2.7,6071,San Bernardino,"{""06071"": ""100""}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
829,47%,93560,34.86642,-118.34068,Rosamond,CA,California,TRUE,,21756,52.6,6029,Kern,"{""06029"": ""99.74"", ""06037"": ""0.26""}",Kern|Los Angeles,06029|06037,FALSE,FALSE,America/Los_Angeles
830,47%,93561,35.11821,-118.49376,Tehachapi,CA,California,TRUE,,34979,51.1,6029,Kern,"{""06029"": ""100""}",Kern,6029,FALSE,FALSE,America/Los_Angeles
831,47%,93562,35.74814,-117.38067,Trona,CA,California,TRUE,,1771,17.3,6071,San Bernardino,"{""06071"": ""100""}",San Bernardino,6071,FALSE,FALSE,America/Los_Angeles
832,47%,93563,34.3966,-117.76036,Valyermo,CA,California,TRUE,,357,3.4,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
833,47%,93591,34.60184,-117.81218,Palmdale,CA,California,TRUE,,6744,31.6,6037,Los Angeles,"{""06037"": ""100""}",Los Angeles,6037,FALSE,FALSE,America/Los_Angeles
834,47%,93592,35.93029,-117.26725,Trona,CA,California,TRUE,,115,0.3,6027,Inyo,"{""06027"": ""100""}",Inyo,6027,FALSE,FALSE,America/Los_Angeles
835,47%,93601,37.39375,-119.74444,Ahwahnee,CA,California,TRUE,,1674,14.5,6039,Madera,"{""06039"": ""94.76"", ""06043"": ""5.24""}",Madera|Mariposa,06039|06043,FALSE,FALSE,America/Los_Angeles
836,47%,93602,37.03501,-119.31428,Auberry,CA,California,TRUE,,3530,9.5,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
837,48%,93603,36.62048,-118.95871,Badger,CA,California,TRUE,,175,1.6,6107,Tulare,"{""06107"": ""100""}",Tulare,6107,FALSE,FALSE,America/Los_Angeles
838,48%,93604,37.39166,-119.47865,Bass Lake,CA,California,TRUE,,541,1.5,6039,Madera,"{""06039"": ""100""}",Madera,6039,FALSE,FALSE,America/Los_Angeles
839,48%,93605,37.20312,-119.24942,Big Creek,CA,California,TRUE,,198,183.6,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
840,48%,93606,36.80315,-120.01847,Biola,CA,California,TRUE,,1035,2660.2,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
841,48%,93608,36.48691,-120.35799,Cantua Creek,CA,California,TRUE,,1280,4.5,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
842,48%,93609,36.52658,-119.8641,Caruthers,CA,California,TRUE,,5177,32.5,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
843,48%,93610,37.09232,-120.28778,Chowchilla,CA,California,TRUE,,22724,32.2,6039,Madera,"{""06039"": ""99.19"", ""06047"": ""0.81""}",Madera|Merced,06039|06047,FALSE,FALSE,America/Los_Angeles
844,48%,93611,36.8253,-119.68017,Clovis,CA,California,TRUE,,49053,1699,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
845,48%,93612,36.81483,-119.71057,Clovis,CA,California,TRUE,,35140,2074.8,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
846,48%,93614,37.20791,-119.73322,Coarsegold,CA,California,TRUE,,11982,40.3,6039,Madera,"{""06039"": ""100""}",Madera,6039,FALSE,FALSE,America/Los_Angeles
847,48%,93615,36.50334,-119.28633,Cutler,CA,California,TRUE,,6347,146.5,6107,Tulare,"{""06107"": ""100""}",Tulare,6107,FALSE,FALSE,America/Los_Angeles
848,48%,93616,36.65535,-119.59388,Del Rey,CA,California,TRUE,,2582,71.9,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
849,48%,93618,36.52102,-119.38943,Dinuba,CA,California,TRUE,,31470,182.3,6107,Tulare,"{""06107"": ""99.02"", ""06019"": ""0.98""}",Tulare|Fresno,06107|06019,FALSE,FALSE,America/Los_Angeles
850,48%,93619,36.9156,-119.57915,Clovis,CA,California,TRUE,,39473,85.3,6019,Fresno,"{""06019"": ""99.69"", ""06107"": ""0.31""}",Fresno|Tulare,06019|06107,FALSE,FALSE,America/Los_Angeles
851,48%,93620,37.02486,-120.62881,Dos Palos,CA,California,TRUE,,8906,19.7,6047,Merced,"{""06047"": ""93.87"", ""06019"": ""6.13""}",Merced|Fresno,06047|06019,FALSE,FALSE,America/Los_Angeles
852,48%,93621,36.81464,-119.1721,Dunlap,CA,California,TRUE,,136,0.8,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
853,48%,93622,36.80934,-120.5792,Firebaugh,CA,California,TRUE,,10335,11.3,6019,Fresno,"{""06019"": ""94.5"", ""06039"": ""5.04"", ""06047"": ""0.46""}",Fresno|Madera|Merced,06019|06039|06047,FALSE,FALSE,America/Los_Angeles
854,48%,93623,37.49377,-119.64269,Fish Camp,CA,California,TRUE,,114,1.4,6043,Mariposa,"{""06043"": ""97.1"", ""06039"": ""2.9""}",Mariposa|Madera,06043|06039,FALSE,FALSE,America/Los_Angeles
855,49%,93624,36.37876,-120.11625,Five Points,CA,California,TRUE,,871,3,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles
