,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
142,80454,39.6295,-105.25135,Indian Hills,CO,Colorado,TRUE,,1361,123.1,8059,Jefferson,"{""08059"": ""100""}",Jefferson,8059,FALSE,FALSE,America/Denver
143,80455,40.11342,-105.39226,Jamestown,CO,Colorado,TRUE,,391,4.3,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
144,80456,39.28408,-105.64459,Jefferson,CO,Colorado,TRUE,,640,1.1,8093,Park,"{""08093"": ""100""}",Park,8093,FALSE,FALSE,America/Denver
145,80457,39.64839,-105.29099,Kittredge,CO,Colorado,TRUE,,192,48.2,8059,Jefferson,"{""08059"": ""100""}",Jefferson,8059,FALSE,FALSE,America/Denver
146,80459,40.17599,-106.43491,Kremmling,CO,Colorado,TRUE,,2801,1.9,8049,Grand,"{""08049"": ""100""}",Grand,8049,FALSE,FALSE,America/Denver
147,80461,39.23391,-106.31467,Leadville,CO,Colorado,TRUE,,7578,10.1,8065,Lake,"{""08065"": ""100""}",Lake,8065,FALSE,FALSE,America/Denver
148,80463,39.97325,-106.73027,McCoy,CO,Colorado,TRUE,,158,0.5,8107,Routt,"{""08107"": ""52.21"", ""08037"": ""47.79""}",Routt|Eagle,08107|08037,FALSE,FALSE,America/Denver
149,80465,39.60853,-105.20891,Morrison,CO,Colorado,TRUE,,16192,138.7,8059,Jefferson,"{""08059"": ""100""}",Jefferson,8059,FALSE,FALSE,America/Denver
150,80466,39.97599,-105.53851,Nederland,CO,Colorado,TRUE,,3557,15.3,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
151,80467,40.25316,-106.86992,Oak Creek,CO,Colorado,TRUE,,2186,3.7,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
152,80468,39.94766,-106.11892,Parshall,CO,Colorado,TRUE,,397,0.4,8049,Grand,"{""08049"": ""100""}",Grand,8049,FALSE,FALSE,America/Denver
153,80469,40.205,-106.96463,Phippsburg,CO,Colorado,TRUE,,380,2.9,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
154,80470,39.36775,-105.34356,Pine,CO,Colorado,TRUE,,3531,10.2,8059,Jefferson,"{""08059"": ""70.46"", ""08093"": ""29.54""}",Jefferson|Park,08059|08093,FALSE,FALSE,America/Denver
155,80471,39.93527,-105.42114,Pinecliffe,CO,Colorado,TRUE,,0,0,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
156,80473,40.42501,-106.13465,Rand,CO,Colorado,TRUE,,6,0,8057,Jackson,"{""08057"": ""100""}",Jackson,8057,FALSE,FALSE,America/Denver
157,80475,39.45201,-105.56006,Shawnee,CO,Colorado,TRUE,,0,0,8093,Park,"{""08093"": ""100""}",Park,8093,FALSE,FALSE,America/Denver
158,80476,39.68542,-105.81121,Silver Plume,CO,Colorado,TRUE,,169,1.1,8019,Clear Creek,"{""08019"": ""100""}",Clear Creek,8019,FALSE,FALSE,America/Denver
159,80477,40.48635,-106.82938,Steamboat Springs,CO,Colorado,TRUE,,78,1122,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
160,80478,40.02791,-105.84699,Tabernash,CO,Colorado,TRUE,,1329,12.3,8049,Grand,"{""08049"": ""100""}",Grand,8049,FALSE,FALSE,America/Denver
161,80479,40.03184,-106.83314,Toponas,CO,Colorado,TRUE,,4,0,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
162,80480,40.67294,-106.35241,Walden,CO,Colorado,TRUE,,1213,0.3,8057,Jackson,"{""08057"": ""100""}",Jackson,8057,FALSE,FALSE,America/Denver
163,80481,40.0896,-105.54587,Ward,CO,Colorado,TRUE,,426,2.3,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
164,80482,39.89395,-105.78447,Winter Park,CO,Colorado,TRUE,,831,2.5,8049,Grand,"{""08049"": ""100""}",Grand,8049,FALSE,FALSE,America/Denver
165,80483,40.11979,-106.91774,Yampa,CO,Colorado,TRUE,,719,3.2,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
166,80487,40.548,-106.86711,Steamboat Springs,CO,Colorado,TRUE,,17971,9.5,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
167,80488,40.44905,-106.81812,Steamboat Springs,CO,Colorado,TRUE,,311,10798.6,8107,Routt,"{""08107"": ""100""}",Routt,8107,FALSE,FALSE,America/Denver
168,80497,39.67079,-105.99996,Silverthorne,CO,Colorado,TRUE,,333,9.7,8117,Summit,"{""08117"": ""100""}",Summit,8117,FALSE,FALSE,America/Denver
169,80498,39.77488,-106.22716,Silverthorne,CO,Colorado,TRUE,,7999,11.8,8117,Summit,"{""08117"": ""100""}",Summit,8117,FALSE,FALSE,America/Denver
170,80501,40.16475,-105.10293,Longmont,CO,Colorado,TRUE,,42077,1312.2,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
171,80503,40.17005,-105.20362,Longmont,CO,Colorado,TRUE,,35453,150.3,8013,Boulder,"{""08013"": ""99.94"", ""08069"": ""0.06""}",Boulder|Larimer,08013|08069,FALSE,FALSE,America/Denver
172,80504,40.16391,-105.0289,Longmont,CO,Colorado,TRUE,,55479,218.7,8013,Boulder,"{""08013"": ""59.68"", ""08123"": ""39.95"", ""08069"": ""0.37""}",Boulder|Weld|Larimer,08013|08123|08069,FALSE,FALSE,America/Denver
173,80510,40.20871,-105.57862,Allenspark,CO,Colorado,TRUE,,288,1.7,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
174,80511,40.34002,-105.57227,Estes Park,CO,Colorado,TRUE,,154,557.5,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
175,80512,40.63401,-105.57322,Bellvue,CO,Colorado,TRUE,,1583,1.2,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
176,80513,40.29802,-105.10365,Berthoud,CO,Colorado,TRUE,,12924,75.9,8069,Larimer,"{""08069"": ""92.79"", ""08123"": ""7.21""}",Larimer|Weld,08069|08123,FALSE,FALSE,America/Denver
177,80514,40.06592,-104.95832,Dacono,CO,Colorado,TRUE,,5488,314.4,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
178,80515,40.44443,-105.37528,Drake,CO,Colorado,TRUE,,957,6.1,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
179,80516,40.05124,-105.01837,Erie,CO,Colorado,TRUE,,28254,273.1,8123,Weld,"{""08123"": ""58.13"", ""08013"": ""41.54"", ""08014"": ""0.33""}",Weld|Boulder|Broomfield,08123|08013|08014,FALSE,FALSE,America/Denver
180,80517,40.40027,-105.61164,Estes Park,CO,Colorado,TRUE,,10452,13.6,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
181,80520,40.11313,-104.93148,Firestone,CO,Colorado,TRUE,,1636,1567.4,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
182,80521,40.59325,-105.12777,Fort Collins,CO,Colorado,TRUE,,36729,999.1,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
183,80524,40.65295,-105.02629,Fort Collins,CO,Colorado,TRUE,,36497,111.4,8069,Larimer,"{""08069"": ""98.14"", ""08123"": ""1.86""}",Larimer|Weld,08069|08123,FALSE,FALSE,America/Denver
184,80525,40.52921,-105.03706,Fort Collins,CO,Colorado,TRUE,,56425,896.3,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
185,80526,40.52425,-105.14003,Fort Collins,CO,Colorado,TRUE,,46271,468.1,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
186,80528,40.49615,-105.00023,Fort Collins,CO,Colorado,TRUE,,22641,460.9,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
187,80530,40.09779,-104.92927,Frederick,CO,Colorado,TRUE,,4718,959.3,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
188,80532,40.49323,-105.46868,Glen Haven,CO,Colorado,TRUE,,120,1.8,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
189,80534,40.332,-104.9354,Johnstown,CO,Colorado,TRUE,,17118,136.4,8123,Weld,"{""08123"": ""92.89"", ""08069"": ""7.11""}",Weld|Larimer,08123|08069,FALSE,FALSE,America/Denver
190,80535,40.7334,-105.18355,Laporte,CO,Colorado,TRUE,,2596,22.6,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
191,80536,40.87003,-105.37666,Livermore,CO,Colorado,TRUE,,1894,2,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
192,80537,40.37543,-105.1829,Loveland,CO,Colorado,TRUE,,43583,158.8,8069,Larimer,"{""08069"": ""99.66"", ""08123"": ""0.34""}",Larimer|Weld,08069|08123,FALSE,FALSE,America/Denver
193,80538,40.47885,-105.17397,Loveland,CO,Colorado,TRUE,,49258,176.1,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
194,80540,40.24191,-105.38334,Lyons,CO,Colorado,TRUE,,4576,11.2,8013,Boulder,"{""08013"": ""65.68"", ""08069"": ""34.32""}",Boulder|Larimer,08013|08069,FALSE,FALSE,America/Denver
195,80542,40.23473,-104.99937,Mead,CO,Colorado,TRUE,,4918,211.8,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
196,80543,40.34565,-104.85143,Milliken,CO,Colorado,TRUE,,7344,89.9,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
197,80544,40.10345,-105.17108,Niwot,CO,Colorado,TRUE,,117,920.3,8013,Boulder,"{""08013"": ""100""}",Boulder,8013,FALSE,FALSE,America/Denver
198,80545,40.86593,-105.68927,Red Feather Lakes,CO,Colorado,TRUE,,938,1.3,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
199,80546,40.52522,-104.8497,Severance,CO,Colorado,TRUE,,232,1170.1,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
200,80547,40.52499,-104.96359,Timnath,CO,Colorado,TRUE,,2574,325.5,8069,Larimer,"{""08069"": ""100""}",Larimer,8069,FALSE,FALSE,America/Denver
201,80549,40.85312,-105.04552,Wellington,CO,Colorado,TRUE,,12135,22.9,8069,Larimer,"{""08069"": ""97.34"", ""08123"": ""2.66""}",Larimer|Weld,08069|08123,FALSE,FALSE,America/Denver
202,80550,40.48095,-104.90024,Windsor,CO,Colorado,TRUE,,30519,221,8123,Weld,"{""08123"": ""86.83"", ""08069"": ""13.17""}",Weld|Larimer,08123|08069,FALSE,FALSE,America/Denver
203,80601,39.96254,-104.80879,Brighton,CO,Colorado,TRUE,,40766,587.3,8001,Adams,"{""08001"": ""100""}",Adams,8001,FALSE,FALSE,America/Denver
204,80602,39.96364,-104.90721,Brighton,CO,Colorado,TRUE,,36262,465.5,8001,Adams,"{""08001"": ""100""}",Adams,8001,FALSE,FALSE,America/Denver
205,80603,39.98259,-104.73715,Brighton,CO,Colorado,TRUE,,13935,67,8123,Weld,"{""08123"": ""59.52"", ""08001"": ""40.48""}",Weld|Adams,08123|08001,FALSE,FALSE,America/Denver
206,80610,40.66737,-104.59555,Ault,CO,Colorado,TRUE,,3410,7.8,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
207,80611,40.62306,-104.28168,Briggsdale,CO,Colorado,TRUE,,1181,1.2,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
208,80612,40.8798,-104.86665,Carr,CO,Colorado,TRUE,,315,0.7,8123,Weld,"{""08123"": ""74.19"", ""08069"": ""25.81""}",Weld|Larimer,08123|08069,FALSE,FALSE,America/Denver
209,80615,40.54556,-104.64418,Eaton,CO,Colorado,TRUE,,8291,30.4,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
210,80620,40.37451,-104.71701,Evans,CO,Colorado,TRUE,,19622,1147.5,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
211,80621,40.10796,-104.80121,Fort Lupton,CO,Colorado,TRUE,,12762,38.7,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
212,80622,40.53776,-104.4585,Galeton,CO,Colorado,TRUE,,170,5,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
213,80623,40.28536,-104.78252,Gilcrest,CO,Colorado,TRUE,,938,544.7,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
214,80624,40.48537,-104.49928,Gill,CO,Colorado,TRUE,,1132,13.9,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
215,80631,40.44141,-104.6763,Greeley,CO,Colorado,TRUE,,55872,210.6,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
216,80634,40.40277,-104.7925,Greeley,CO,Colorado,TRUE,,59702,618.7,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
217,80640,39.88544,-104.88215,Henderson,CO,Colorado,TRUE,,12991,395.1,8001,Adams,"{""08001"": ""100""}",Adams,8001,FALSE,FALSE,America/Denver
218,80642,40.04671,-104.61521,Hudson,CO,Colorado,TRUE,,5468,22.2,8123,Weld,"{""08123"": ""79.04"", ""08001"": ""20.96""}",Weld|Adams,08123|08001,FALSE,FALSE,America/Denver
219,80643,40.11396,-104.47712,Keenesburg,CO,Colorado,TRUE,,3947,7.3,8123,Weld,"{""08123"": ""87.51"", ""08001"": ""12.49""}",Weld|Adams,08123|08001,FALSE,FALSE,America/Denver
220,80644,40.37751,-104.43846,Kersey,CO,Colorado,TRUE,,3121,7.6,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
221,80645,40.28354,-104.58073,La Salle,CO,Colorado,TRUE,,4996,14.3,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
222,80648,40.75506,-104.7396,Nunn,CO,Colorado,TRUE,,1495,3.8,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
223,80649,40.37925,-104.17672,Orchard,CO,Colorado,TRUE,,358,0.8,8087,Morgan,"{""08087"": ""58.86"", ""08123"": ""41.14""}",Morgan|Weld,08087|08123,FALSE,FALSE,America/Denver
224,80650,40.64655,-104.7798,Pierce,CO,Colorado,TRUE,,1508,11.5,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
225,80651,40.23685,-104.81557,Platteville,CO,Colorado,TRUE,,4284,17.4,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
226,80652,40.11123,-104.28012,Roggen,CO,Colorado,TRUE,,584,1.2,8123,Weld,"{""08123"": ""100""}",Weld,8123,FALSE,FALSE,America/Denver
227,80653,40.38844,-103.97814,Weldona,CO,Colorado,TRUE,,774,2.4,8087,Morgan,"{""08087"": ""100""}",Morgan,8087,FALSE,FALSE,America/Denver
228,80654,40.13618,-104.07484,Wiggins,CO,Colorado,TRUE,,2668,4.5,8087,Morgan,"{""08087"": ""98.13"", ""08001"": ""1.27"", ""08123"": ""0.59""}",Morgan|Adams|Weld,08087|08001|08123,FALSE,FALSE,America/Denver
229,80701,40.16995,-103.82645,Fort Morgan,CO,Colorado,TRUE,,15858,10.1,8087,Morgan,"{""08087"": ""99.67"", ""08001"": ""0.33""}",Morgan|Adams,08087|08001,FALSE,FALSE,America/Denver
230,80705,40.27024,-103.82927,Log Lane Village,CO,Colorado,TRUE,,1276,1812.1,8087,Morgan,"{""08087"": ""100""}",Morgan,8087,FALSE,FALSE,America/Denver
231,80720,40.0821,-103.21274,Akron,CO,Colorado,TRUE,,2725,1.1,8121,Washington,"{""08121"": ""100""}",Washington,8121,FALSE,FALSE,America/Denver
232,80721,40.68965,-102.15394,Amherst,CO,Colorado,TRUE,,264,1.2,8095,Phillips,"{""08095"": ""100""}",Phillips,8095,FALSE,FALSE,America/Denver
