,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
912,45312,40.06026,-84.08027,Casstown,OH,Ohio,TRUE,,1131,15.8,39109,Miami,"{""39109"": ""99.23"", ""39021"": ""0.77""}",Miami|Champaign,39109|39021,FALSE,FALSE,America/New_York
913,45314,39.74698,-83.77573,Cedarville,OH,Ohio,TRUE,,6042,46.1,39057,Greene,"{""39057"": ""99.44"", ""39023"": ""0.56""}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
914,45315,39.85699,-84.33909,Clayton,OH,Ohio,TRUE,,3977,143.1,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
915,45316,39.79715,-83.82576,Clifton,OH,Ohio,TRUE,,85,350.7,39057,Greene,"{""39057"": ""76.52"", ""39023"": ""23.48""}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
916,45317,40.17487,-84.01914,Conover,OH,Ohio,TRUE,,1260,19.7,39021,Champaign,"{""39021"": ""45.68"", ""39109"": ""45.34"", ""39149"": ""8.98""}",Champaign|Miami|Shelby,39021|39109|39149,FALSE,FALSE,America/New_York
917,45318,40.12926,-84.35344,Covington,OH,Ohio,TRUE,,5480,47.3,39109,Miami,"{""39109"": ""99.68"", ""39037"": ""0.32""}",Miami|Darke,39109|39037,FALSE,FALSE,America/New_York
918,45319,39.91613,-83.94321,Donnelsville,OH,Ohio,TRUE,,361,388.7,39023,Clark,"{""39023"": ""100""}",Clark,39023,FALSE,FALSE,America/New_York
919,45320,39.74915,-84.68804,Eaton,OH,Ohio,TRUE,,15163,43.7,39135,Preble,"{""39135"": ""100""}",Preble,39135,FALSE,FALSE,America/New_York
920,45321,39.8735,-84.67821,Eldorado,OH,Ohio,TRUE,,791,23.3,39135,Preble,"{""39135"": ""100""}",Preble,39135,FALSE,FALSE,America/New_York
921,45322,39.89787,-84.32868,Englewood,OH,Ohio,TRUE,,21527,417.5,39113,Montgomery,"{""39113"": ""98.37"", ""39109"": ""1.63""}",Montgomery|Miami,39113|39109,FALSE,FALSE,America/New_York
